epoch,loss,iou,dice,test_loss,test_iou,test_dice
27,0.08486073870116319,0.9043127177546771,0.9412488871240907,0.1291669664474634,0.8465888295420465,0.9062087887398828
28,0.08508348608246216,0.9036349795340308,0.9409861673249684,0.12204335171442765,0.8547013124786583,0.9112068429569563
29,0.08154995562747502,0.9066896728924323,0.9431579812925008,0.12065030061281644,0.8539622223305202,0.91189349904726
30,0.08738031147573239,0.8977321514218161,0.937731395609741,0.11887683891333066,0.8537151705661792,0.9122619129870443
31,0.08710612050997905,0.8995586017601522,0.9387981913627517,0.10781613909281217,0.8685826274061037,0.9190923799000614
32,0.07920211682525966,0.9083725392884349,0.944395024197884,0.11502864154485556,0.8649467735378094,0.9175378620324399
33,0.07417333828142056,0.9139600829466994,0.9478629917695389,0.11077184745898613,0.865817012538755,0.9197194862811843
34,0.07649783704143304,0.9134795575834506,0.947676829946864,0.11308849316376907,0.8627930226709783,0.9178336854456901
35,0.07246122251336391,0.9191995118817076,0.9512472626342113,0.11429710915455452,0.8622666882342459,0.9166149152853355
36,0.07116503927570123,0.9190917685726384,0.9511885334342876,0.11039270804478572,0.8701749265371882,0.9215987890597849
37,0.06945543678907248,0.9211049361239271,0.9522770240301275,0.10995730757713318,0.866807321460535,0.9200328251910508
38,0.0682827300654772,0.9230208568499267,0.9536404149580676,0.11284556641028477,0.8628338460717253,0.9178930165476384
39,0.06691584936701335,0.9238263714100825,0.9543112274880047,0.10690226577795468,0.8699223724975749,0.9223107101004212
40,0.06463391620379227,0.9267226543848006,0.9561398137553068,0.11133645417598578,0.8639101450886273,0.9194930517082447
41,0.06575971063321982,0.9264953537779963,0.9558178357519921,0.11378710774274972,0.8613577361722183,0.9167191216383822
42,0.06347113169538669,0.9281962311402003,0.9569554308641818,0.10507923364639282,0.8727580097577737,0.9230735659704108
43,0.06420320334533851,0.927890682860941,0.9566730354607643,0.11627152676765735,0.8601734248048725,0.9162620026531765
44,0.06830825248303321,0.9211307482396228,0.9527272113137198,0.10626246665532772,0.8695204120179263,0.9223538765633299
45,0.063797959460853,0.9266290250215129,0.9560421449305534,0.10774630995897147,0.8683392441246262,0.9213437398936521
46,0.06296429293564497,0.9278338363135337,0.9566655700563991,0.10798287735535549,0.8688990240930408,0.9218284028406889
47,0.06108154346927618,0.9301915284109328,0.9581962699777102,0.10486012353346898,0.8715986615467158,0.9233240839684953
48,0.060860171961860776,0.9306588175955343,0.9583611241274141,0.10983854990739089,0.8674023539074601,0.9213724020147916
49,0.06080627895127504,0.9309868307582886,0.9588638249639717,0.10678765636224014,0.8698361077601368,0.9224700754363568
50,0.06081792688331543,0.931651565046539,0.9591377756097602,0.10804537397164565,0.8675942221353478,0.9213269244550879
51,0.060980048221655384,0.9304618929479715,0.9583026094969409,0.10938501071471435,0.866940616170101,0.9209926851614967
52,0.059373417057288,0.9328857494293852,0.9599560192108471,0.10925473272800446,0.8664992312634124,0.9203447388940378
53,0.05922758755966639,0.9329575877116647,0.9598568630091828,0.10840415381468259,0.8671118159278088,0.9211808384476705
54,0.05897483757386605,0.9331171270194184,0.9598995173757342,0.11060216449774228,0.8650829059776093,0.920014008885031
55,0.05865648861687917,0.9341575427993372,0.960740404385173,0.10596256645826194,0.8713563956245156,0.9235032619638162
56,0.0592294556972308,0.9332040128939371,0.9601965701815481,0.10723778720085438,0.869548087579164,0.9222301751564026
57,0.05918670443292612,0.932356523283421,0.9595229778477568,0.10450154428298657,0.8721092439301685,0.9242300654181418
58,0.05895650303230072,0.9327749587572709,0.959788796244367,0.10680383099959447,0.8701706379378107,0.9228318222059999
59,0.05883197426700439,0.9341781799193424,0.9607039503420081,0.1061235717855967,0.8701628877900046,0.9231036529244422
