epoch,loss,iou,dice,test_loss,test_iou,test_dice
28,0.12457513794876061,0.8547910207955426,0.9076804489925666,0.17060214166457838,0.7972743384462496,0.8722986348210775
29,0.13448780240156713,0.8454624104902894,0.9016898619177397,0.2552881080370683,0.7356313507832135,0.8246011426675058
30,0.1187244857637546,0.8636817091896644,0.9138716812825995,0.15189398137422708,0.8155939609352291,0.8835925425617763
31,0.12018091183824417,0.8601928345635752,0.9121490919767761,0.13964040233538702,0.8321796018447561,0.8947824950708021
32,0.11932788115854447,0.8658376610473706,0.9149710385081121,0.15200320803202116,0.8159721559657762,0.8846287946994283
33,0.11102840051245995,0.8726489433303127,0.9196443844503404,0.1582293418737558,0.8119220028743495,0.8828755453354618
34,0.11412826968500248,0.8701639607098588,0.9180470472415269,0.149983307489982,0.8191022679025889,0.8857258494272927
35,0.11461299992142579,0.8688181044082254,0.9175735775440851,0.14043015814744508,0.828275436692163,0.8919173789836294
36,0.10956525181730588,0.8764158386076872,0.9219974559494839,0.127396183518263,0.8473670256226341,0.904274222525121
37,0.10991549434570166,0.8742324267076225,0.9205892428683654,0.14583616187939277,0.8249027328770304,0.8905288016037486
38,0.10742449282835691,0.87753488234256,0.9228337180604297,0.1340279854260958,0.8346204240998993,0.8968645372712969
39,0.10440422833347932,0.8787034735709193,0.9240270281952027,0.1429009918983166,0.8267644208701115,0.8930612005191974
40,0.10209148544340561,0.8840635806338683,0.9270947398455707,0.13642622759708992,0.8308916289213073,0.8952793866013233
41,0.10422477670587026,0.8816861624946961,0.9255043134254769,0.12830378344425789,0.8414535789279249,0.9019071148235139
42,0.1048861179405298,0.8800212111661602,0.9247472986954008,0.13757008543381324,0.8333792466397446,0.8963634891433703
43,0.10310523498516816,0.8812051398802041,0.9254083774692572,0.13985440249626452,0.8283550904831984,0.8938301516800706
44,0.10255237525472274,0.8840983017134909,0.9268987264817414,0.1438382313801692,0.8267372689745882,0.8922092332395175
45,0.09703618622361085,0.8897990061253074,0.9307831394514364,0.13516746232142815,0.8360410443902762,0.898283663805291
46,0.10003043052095634,0.8860849585658684,0.9284124004432343,0.12678245626963103,0.845305493845614,0.9045081290180512
47,0.0951704444984595,0.8924310107762276,0.932421818830376,0.13578221201896667,0.830692854299055,0.8954063388388634
48,0.09681520591943692,0.8891839054267561,0.9304221608218816,0.13908660411834717,0.8271009379456251,0.8938066766585384
49,0.10283251746724813,0.8825449004522881,0.9260056910015231,0.13809823072873628,0.8295218787130056,0.8943520564622871
50,0.09543435394954987,0.8934134170207191,0.9327008798248246,0.12715794489933893,0.8428642410339352,0.902976682788522
51,0.09563253929790778,0.8916876755848866,0.9318613457330417,0.13011797574850228,0.8393025890635003,0.9012036142874579
52,0.09768645068964897,0.8897309433934044,0.9305133590240533,0.13016165792942047,0.8390488295207068,0.9009743466245884
53,0.09898615260727894,0.8890633323144572,0.9304055815204302,0.13291836587282327,0.8350404560799922,0.898689015882278
54,0.09317284254118419,0.8951841308354657,0.9337874366011573,0.1305015213214434,0.8382295170769323,0.9004752004291264
55,0.09219598091947727,0.8947949171518755,0.9336282612007738,0.1335067886572618,0.8356707413387241,0.8988651070474558
56,0.09293198442229858,0.8940571029228632,0.9334435620659719,0.14001149626878592,0.8299951199146206,0.8953183181983225
57,0.09363278875557277,0.8939457678270631,0.9332555922610908,0.1328495958676705,0.8360551089807958,0.8990663433673105
58,0.0928713065595963,0.8938938249107742,0.9331655942345274,0.1308830174115988,0.8380660391407964,0.900514019905712
59,0.09339878049034339,0.8936725635135139,0.9331734603069415,0.1286729253255404,0.8402166517759441,0.9015835524193865
